"","country","year","code","VA","COMP","LAB","CAP","desc"
"233","Australia",1974,"H",1569.64041275121,990.124606763884,1345.39526076788,224.245151983338,"HOTELS AND RESTAURANTS"
"234","Australia",1975,"H",1672.39913442001,1078.79052049737,1465.87575313597,206.523381284039,"HOTELS AND RESTAURANTS"
"235","Australia",1976,"H",1790.75521302666,1153.80087701496,1567.80088203174,222.954330994926,"HOTELS AND RESTAURANTS"
"236","Australia",1977,"H",1888.32027784181,1241.19332795901,1686.55097522588,201.769302615936,"HOTELS AND RESTAURANTS"
"237","Australia",1978,"H",2015.50232068225,1313.40381575426,1784.67160306785,230.830717614396,"HOTELS AND RESTAURANTS"
"238","Australia",1979,"H",2201.95377600265,1469.4978695828,1996.77440186745,205.1793741352,"HOTELS AND RESTAURANTS"
"239","Australia",1980,"H",2567.90515173886,1715.30430299853,2330.77964557576,237.125506163105,"HOTELS AND RESTAURANTS"
"240","Australia",1981,"H",2703.99348507707,1841.09402442679,2501.70449069806,202.288994379014,"HOTELS AND RESTAURANTS"
"241","Australia",1982,"H",2807.02206190766,1937.70567653949,2632.98176428508,174.040297622584,"HOTELS AND RESTAURANTS"
"242","Australia",1983,"H",3003.84659172134,1976.10182277038,2685.154988562,318.691603159344,"HOTELS AND RESTAURANTS"
"243","Australia",1984,"H",3372.90107068567,2152.59819449256,2924.98074426546,447.920326420212,"HOTELS AND RESTAURANTS"
"244","Australia",1985,"H",3843.17428931081,2388.41457072221,3140.02803481896,703.14625449185,"HOTELS AND RESTAURANTS"
"245","Australia",1986,"H",4227.50816718202,2556.49461733947,3275.92298394744,951.585183234582,"HOTELS AND RESTAURANTS"
"246","Australia",1987,"H",4815.76792547004,2973.6829180493,3799.29885562571,1016.46906984432,"HOTELS AND RESTAURANTS"
"247","Australia",1988,"H",5825.74970166711,3665.50627863039,4579.02638407993,1246.72331758717,"HOTELS AND RESTAURANTS"
"248","Australia",1989,"H",6902,4547,5453.30258855586,1448.69741144414,"HOTELS AND RESTAURANTS"
"249","Australia",1990,"H",7456,5022,6160.02533671156,1295.97466328844,"HOTELS AND RESTAURANTS"
"250","Australia",1991,"H",7729,5513,6872.31491547186,856.685084528141,"HOTELS AND RESTAURANTS"
"251","Australia",1992,"H",8204,5863,7215.46404049296,988.535959507042,"HOTELS AND RESTAURANTS"
"252","Australia",1993,"H",9502,6201,7719.38159623617,1782.61840376383,"HOTELS AND RESTAURANTS"
"253","Australia",1994,"H",10116,6999,7785.46903989311,2330.53096010689,"HOTELS AND RESTAURANTS"
"254","Australia",1995,"H",10573,7377,8252.67658055425,2320.32341944575,"HOTELS AND RESTAURANTS"
"255","Australia",1996,"H",11482,8009,8944.79750404022,2537.20249595978,"HOTELS AND RESTAURANTS"
"256","Australia",1997,"H",12589,8697,9622.85198498983,2966.14801501017,"HOTELS AND RESTAURANTS"
"257","Australia",1998,"H",13864,9017,9947.69422319399,3916.30577680601,"HOTELS AND RESTAURANTS"
"258","Australia",1999,"H",15070,9641,10679.5,4390.5,"HOTELS AND RESTAURANTS"
"259","Australia",2000,"H",15848,10351,11704.9367995673,4143.06320043265,"HOTELS AND RESTAURANTS"
"260","Australia",2001,"H",15877,10645,12529.3181353667,3347.68186463328,"HOTELS AND RESTAURANTS"
"261","Australia",2002,"H",16360,10730,12462.9503266945,3897.04967330552,"HOTELS AND RESTAURANTS"
"262","Australia",2003,"H",17768,11363,13300.7892015022,4467.21079849782,"HOTELS AND RESTAURANTS"
"263","Australia",2004,"H",19608,12338,14133.5531322705,5474.44686772955,"HOTELS AND RESTAURANTS"
"264","Australia",2005,"H",19713,12030,13681.2595167892,6031.74048321085,"HOTELS AND RESTAURANTS"
"265","Australia",2006,"H",21181.0510912073,13289.7848213676,15113.9646769256,6067.08641428165,"HOTELS AND RESTAURANTS"
"266","Australia",2007,"H",22305.0924687776,14399.1843705171,16375.642410901,5929.45005787661,"HOTELS AND RESTAURANTS"
"267","Australia",1970,"I",3333.31231961549,1879.2109155717,2182.49631605002,1150.81600356547,"TRANSPORT AND STORAGE AND COMMUNICATION"
"268","Australia",1971,"I",3674.10375500124,2159.33058417746,2507.93451203054,1166.1692429707,"TRANSPORT AND STORAGE AND COMMUNICATION"
"269","Australia",1972,"I",3958.10600193712,2400.10219468793,2787.9609837054,1170.14501823172,"TRANSPORT AND STORAGE AND COMMUNICATION"
"270","Australia",1973,"I",4616.33522908152,2911.3311595138,3379.98657067904,1236.34865840248,"TRANSPORT AND STORAGE AND COMMUNICATION"
"271","Australia",1974,"I",5505.49618683974,3802.33928855274,4411.27202035745,1094.22416648229,"TRANSPORT AND STORAGE AND COMMUNICATION"
"272","Australia",1975,"I",6676.9276484013,4657.75907153563,5398.41250256378,1278.51514583752,"TRANSPORT AND STORAGE AND COMMUNICATION"
"273","Australia",1976,"I",7715.45776075055,5343.30406149594,6188.41986600687,1527.03789474368,"TRANSPORT AND STORAGE AND COMMUNICATION"
"274","Australia",1977,"I",8483.17922370639,5920.76817288086,6851.03006920839,1632.14915449801,"TRANSPORT AND STORAGE AND COMMUNICATION"
"275","Australia",1978,"I",9007.34051868322,6190.61798523552,7162.54519317382,1844.79532550941,"TRANSPORT AND STORAGE AND COMMUNICATION"
"276","Australia",1979,"I",10514.8637036066,6827.39010193238,7899.45873160272,2615.40497200391,"TRANSPORT AND STORAGE AND COMMUNICATION"
"277","Australia",1980,"I",11797.589008734,7757.11945944726,8969.11012492566,2828.4788838083,"TRANSPORT AND STORAGE AND COMMUNICATION"
"278","Australia",1981,"I",14025.6059006797,8671.07185661134,10028.6278079756,3996.97809270415,"TRANSPORT AND STORAGE AND COMMUNICATION"
"279","Australia",1982,"I",15099.0554167416,9655.12828485133,11167.2765837723,3931.77883296928,"TRANSPORT AND STORAGE AND COMMUNICATION"
"280","Australia",1983,"I",17151.5115826341,10149.5093619796,11736.7387958224,5414.77278681173,"TRANSPORT AND STORAGE AND COMMUNICATION"
"281","Australia",1984,"I",19036.3389045907,10972.0907970788,12707.2600031215,6329.07890146917,"TRANSPORT AND STORAGE AND COMMUNICATION"
"282","Australia",1985,"I",20937.6772342148,11736.1715974933,13922.7685082517,7014.90872596312,"TRANSPORT AND STORAGE AND COMMUNICATION"
"283","Australia",1986,"I",23126.7686946169,12606.9734562092,14936.57812588,8190.19056873692,"TRANSPORT AND STORAGE AND COMMUNICATION"
"284","Australia",1987,"I",26756.0764786253,13740.8210675669,16149.3327884593,10606.743690166,"TRANSPORT AND STORAGE AND COMMUNICATION"
"285","Australia",1988,"I",29328.9593819859,14351.6245828378,16796.246528165,12532.7128538209,"TRANSPORT AND STORAGE AND COMMUNICATION"
"286","Australia",1989,"I",30533,14928,17454.8182146258,13078.1817853742,"TRANSPORT AND STORAGE AND COMMUNICATION"
"287","Australia",1990,"I",32188,15494,18216.8007878983,13971.1992121017,"TRANSPORT AND STORAGE AND COMMUNICATION"
"288","Australia",1991,"I",34155,16188,19095.237288805,15059.762711195,"TRANSPORT AND STORAGE AND COMMUNICATION"
"289","Australia",1992,"I",35207,16328,19504.4097431044,15702.5902568956,"TRANSPORT AND STORAGE AND COMMUNICATION"
"290","Australia",1993,"I",36996,16838,20402.0222960312,16593.9777039688,"TRANSPORT AND STORAGE AND COMMUNICATION"
"291","Australia",1994,"I",39191,18155,21316.7748784786,17874.2251215214,"TRANSPORT AND STORAGE AND COMMUNICATION"
"292","Australia",1995,"I",41594,19034,22538.3067366632,19055.6932633368,"TRANSPORT AND STORAGE AND COMMUNICATION"
"293","Australia",1996,"I",43668,21083,24655.9051039654,19012.0948960346,"TRANSPORT AND STORAGE AND COMMUNICATION"
"294","Australia",1997,"I",45954,20495,24364.5271888525,21589.4728111475,"TRANSPORT AND STORAGE AND COMMUNICATION"
"295","Australia",1998,"I",48581,21697,25525.6268267805,23055.3731732195,"TRANSPORT AND STORAGE AND COMMUNICATION"
"296","Australia",1999,"I",48835,22823,26889.6173507153,21945.3826492847,"TRANSPORT AND STORAGE AND COMMUNICATION"
"297","Australia",2000,"I",50650,24378,28845.6885760174,21804.3114239826,"TRANSPORT AND STORAGE AND COMMUNICATION"
"298","Australia",2001,"I",52931,24675,29171.9209692242,23759.0790307758,"TRANSPORT AND STORAGE AND COMMUNICATION"
"299","Australia",2002,"I",56304,24919,29294.3860455845,27009.6139544155,"TRANSPORT AND STORAGE AND COMMUNICATION"
"300","Australia",2003,"I",60117,26495,30813.9192765918,29303.0807234082,"TRANSPORT AND STORAGE AND COMMUNICATION"
"301","Australia",2004,"I",64554,29553,34262.3944872881,30291.6055127119,"TRANSPORT AND STORAGE AND COMMUNICATION"
"302","Australia",2005,"I",66392,31881,36833.0885038875,29558.9114961125,"TRANSPORT AND STORAGE AND COMMUNICATION"
"303","Australia",2006,"I",66274.1235499385,34403.4382999724,39746.6669710529,26527.4565788856,"TRANSPORT AND STORAGE AND COMMUNICATION"
"304","Australia",2007,"I",68009.4034098607,36813.6582899088,42530.8919728013,25478.5114370594,"TRANSPORT AND STORAGE AND COMMUNICATION"
"305","Australia",1970,"J",1773.53397405711,1163.00056662634,1214.09409371816,559.439880338952,"FINANCIAL INTERMEDIATION"
"306","Australia",1971,"J",1976.55124755049,1340.29415560914,1399.17663401521,577.374613535285,"FINANCIAL INTERMEDIATION"
"307","Australia",1972,"J",2280.12040377647,1583.60804615985,1653.17991304553,626.940490730945,"FINANCIAL INTERMEDIATION"
"308","Australia",1973,"J",2664.17574874141,1893.10725652817,1976.27619872372,687.899550017697,"FINANCIAL INTERMEDIATION"
"309","Australia",1974,"J",3069.635121126,2340.78724966711,2443.62389496986,626.011226156132,"FINANCIAL INTERMEDIATION"
"310","Australia",1975,"J",3439.44892869586,2039.18208138508,2128.7684564138,1310.68047228206,"FINANCIAL INTERMEDIATION"
"311","Australia",1976,"J",3789.33888277059,1893.60143934436,1976.79209222848,1812.54679054211,"FINANCIAL INTERMEDIATION"
"312","Australia",1977,"J",3931.63620100413,1786.79039509923,1865.28857135054,2066.3476296536,"FINANCIAL INTERMEDIATION"
"313","Australia",1978,"J",4598.81684436751,1866.00542119495,1947.98371190024,2650.83313246727,"FINANCIAL INTERMEDIATION"
"314","Australia",1979,"J",5028.23263745063,2187.7968282227,2283.91222121726,2744.32041623336,"FINANCIAL INTERMEDIATION"
"315","Australia",1980,"J",5676.07651941406,2335.605859082,2438.21487292194,3237.86164649212,"FINANCIAL INTERMEDIATION"
"316","Australia",1981,"J",6327.76211799497,2648.79140291222,2765.15944192174,3562.60267607323,"FINANCIAL INTERMEDIATION"
"317","Australia",1982,"J",7382.07348749287,2768.30810980248,2889.92681702031,4492.14667047256,"FINANCIAL INTERMEDIATION"
"318","Australia",1983,"J",8257.93720502139,3275.60302143953,3419.50846441231,4838.42874060908,"FINANCIAL INTERMEDIATION"
"319","Australia",1984,"J",8563.97232575994,3755.79684979799,3920.79841007511,4643.17391568483,"FINANCIAL INTERMEDIATION"
"320","Australia",1985,"J",8443.99898249348,3998.22439150123,4144.32847466959,4299.67050782389,"FINANCIAL INTERMEDIATION"
"321","Australia",1986,"J",10325.1314957973,5171.5891112978,5415.9235522894,4909.20794350792,"FINANCIAL INTERMEDIATION"
"322","Australia",1987,"J",14505.8701977432,8233.3527045321,8626.69940645583,5879.17079128735,"FINANCIAL INTERMEDIATION"
"323","Australia",1988,"J",18304.3397975337,11797.0202070666,12382.6342678632,5921.70552967042,"FINANCIAL INTERMEDIATION"
"324","Australia",1989,"J",18638,13859,14501.8267422889,4136.17325771113,"FINANCIAL INTERMEDIATION"
"325","Australia",1990,"J",21477,14326,15001.342566709,6475.65743329098,"FINANCIAL INTERMEDIATION"
"326","Australia",1991,"J",21953,14599,15313.7564683454,6639.24353165461,"FINANCIAL INTERMEDIATION"
"327","Australia",1992,"J",24261,14526,15229.8562711889,9031.14372881109,"FINANCIAL INTERMEDIATION"
"328","Australia",1993,"J",26981,15302,15970.8015984409,11010.1984015591,"FINANCIAL INTERMEDIATION"
"329","Australia",1994,"J",26603,16170,16786.4494309242,9816.55056907576,"FINANCIAL INTERMEDIATION"
"330","Australia",1995,"J",28779,18166,18820.9701344123,9958.02986558771,"FINANCIAL INTERMEDIATION"
"331","Australia",1996,"J",30372,19323,20023.5277061191,10348.4722938809,"FINANCIAL INTERMEDIATION"
"332","Australia",1997,"J",34330,20993,21963.680484053,12366.319515947,"FINANCIAL INTERMEDIATION"
"333","Australia",1998,"J",34593,21924,22812.5364449159,11780.4635550841,"FINANCIAL INTERMEDIATION"
"334","Australia",1999,"J",40135,23150,24227.052075624,15907.947924376,"FINANCIAL INTERMEDIATION"
"335","Australia",2000,"J",44866,24734,25847.3191155628,19018.6808844372,"FINANCIAL INTERMEDIATION"
"336","Australia",2001,"J",50405,25769,27115.5029325049,23289.4970674951,"FINANCIAL INTERMEDIATION"
"337","Australia",2002,"J",52950,25868,26901.0056019713,26048.9943980287,"FINANCIAL INTERMEDIATION"
"338","Australia",2003,"J",58064,28382,29642.546295522,28421.453704478,"FINANCIAL INTERMEDIATION"
"339","Australia",2004,"J",62299,31654,33425.0875042407,28873.9124957593,"FINANCIAL INTERMEDIATION"
"340","Australia",2005,"J",68677,35417,37046.7268982064,31630.2731017936,"FINANCIAL INTERMEDIATION"
"341","Australia",2006,"J",85338.4078948801,40052.4602941176,41895.4896834128,43442.9182114673,"FINANCIAL INTERMEDIATION"
"342","Australia",2007,"J",89701.7005345265,41767.659085415,43689.6140078143,46012.0865267122,"FINANCIAL INTERMEDIATION"
"343","Australia",1970,"K",3953.55010837132,911.61044414638,1142.88567173984,2810.66443663148,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"344","Australia",1971,"K",4410.91795002121,1017.4955631816,1275.66025308353,3135.25769693768,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"345","Australia",1972,"K",5092.50247711842,1170.20594570362,1467.13957846887,3625.36289864956,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"346","Australia",1973,"K",5954.00511765221,1390.80533113907,1743.73533693051,4210.2697807217,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"347","Australia",1974,"K",6863.57734882042,1731.79056688889,2171.26894093199,4692.30840788844,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"348","Australia",1975,"K",8758.94899018198,2131.08127385237,2671.5597671539,6087.38922302808,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"349","Australia",1976,"K",10711.7441713067,2461.30187085883,3085.30736014914,7626.43681115757,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"350","Australia",1977,"K",12453.5065543122,2713.08541579568,3400.76338215554,9052.74317215662,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"351","Australia",1978,"K",14736.3901485861,3189.40926600171,3997.68543819474,10738.7047103913,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"352","Australia",1979,"K",17454.9787873549,3679.59466547593,4612.72824743447,12842.2505399204,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"353","Australia",1980,"K",19958.1812429526,4425.71110230314,5548.57965259184,14409.6015903607,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"354","Australia",1981,"K",22682.1614486537,5441.68233812572,6821.88264227009,15860.2788063837,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"355","Australia",1982,"K",26348.7568703906,6869.02012290331,8610.42393987547,17738.3329305151,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"356","Australia",1983,"K",29229.6445264118,7824.50721738112,9802.64760009266,19426.9969263192,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"357","Australia",1984,"K",32885.6715344702,9010.49244238371,11292.5623959869,21593.1091384833,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"358","Australia",1985,"K",37846.2190308323,10480.0639345037,13126.4482579708,24719.7707728615,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"359","Australia",1986,"K",44006.4200883336,12542.9735909599,15631.9907356015,28374.4293527321,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"360","Australia",1987,"K",50893.0668611992,13989.9196366512,17648.7355433582,33244.331317841,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"361","Australia",1988,"K",59597.203016902,16360.0280230236,20074.7121537383,39522.4908631636,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"362","Australia",1989,"K",70430,20578,24591.8356523514,45838.1643476486,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"363","Australia",1990,"K",72729,21193,26252.3859785204,46476.6140214796,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"364","Australia",1991,"K",74012,21530,26489.2736460511,47522.7263539489,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"365","Australia",1992,"K",78021,23206,28899.9134477861,49121.0865522139,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"366","Australia",1993,"K",80040,24841,30949.6265977415,49090.3734022585,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"367","Australia",1994,"K",87793,28323,34893.7410132534,52899.2589867466,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"368","Australia",1995,"K",94003,31359,38650.9598511153,55352.0401488847,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"369","Australia",1996,"K",102286,33635,40535.9606722531,61750.0393277469,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"370","Australia",1997,"K",110585,37189,45522.3842016694,65062.6157983306,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"371","Australia",1998,"K",119787,42804,51299.9060218164,68487.0939781836,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"372","Australia",1999,"K",128441,46119,54752.0398568977,73688.9601431023,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"373","Australia",2000,"K",139363,51438,60590.0546316335,78772.9453683665,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"374","Australia",2001,"K",145494,53061,62416.5648353505,83077.4351646495,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"375","Australia",2002,"K",154921,55903,66824.4801244947,88096.5198755053,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"376","Australia",2003,"K",165315,60965,72223.5643865565,93091.4356134435,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"377","Australia",2004,"K",175700,64518,76254.54696121,99445.45303879,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"378","Australia",2005,"K",185605,71239,82747.7381998194,102857.261800181,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"379","Australia",2006,"K",199991.259109951,78339.9153159992,90995.8141350149,108995.444974936,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"380","Australia",2007,"K",229964.395294795,88469.4007591573,102761.729006775,127202.66628802,"REAL ESTATE, RENTING AND BUSINESS ACTIVITIES"
"381","Australia",1970,"L",1772.10184344957,1335.00065042663,1335.00065042663,437.101193022947,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"382","Australia",1971,"L",1976.47538274995,1513.79339906075,1513.79339906075,462.681983689202,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"383","Australia",1972,"L",2181.04658444929,1688.00857660889,1688.00857660889,493.038007840407,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"384","Australia",1973,"L",2696.59159793654,2045.30783993295,2045.30783993295,651.283758003599,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"385","Australia",1974,"L",3575.26087590058,2826.08460623899,2826.08460623899,749.176269661585,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"386","Australia",1975,"L",4138.55447322597,3318.1708427089,3318.1708427089,820.383630517068,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"387","Australia",1976,"L",4711.15938998252,3751.80285178082,3751.80285178082,959.356538201695,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
"388","Australia",1977,"L",5221.66732165841,4209.67737085809,4209.67737085809,1011.98995080032,"PUBLIC ADMIN AND DEFENCE; COMPULSORY SOCIAL SECURITY"
