"","country","year","ind_code","VA","COMP","GOS","NOS","TOP","employed_hrs","self_employed_hrs"
"3358","Hungary",2014,"VH",1778652,934219,821355,405343,23078,415.547,31.123
"3359","Hungary",2015,"VH",1854895,939339,894196,467585,21360,421.222,32.234
"3360","Hungary",2016,"VH",1966396,1018171,925944,477424,22281,442.914,31.519
"3361","Hungary",2017,"VH",2037569,1105308,913459,443392,18802,453.924,32.937
"3362","Italy",1995,"VH",47450.4,23520.4,25055.7,15614.6,-1125.7,1513.7674,569.5222
"3363","Italy",1996,"VH",49614.5,25728.7,25001,14958.7,-1115.3,1590.2444,572.2043
"3364","Italy",1997,"VH",51080,26853.2,25146.9,14418.3,-920.1,1642.2462,554.3929
"3365","Italy",1998,"VH",55127.4,27044.3,27898.1,16477.8,185.1,1647.1575,572.5729
"3366","Italy",1999,"VH",55163,27803.8,27223,15230.2,136.1,1676.8422,567.8042
"3367","Italy",2000,"VH",59108.5,27899,31592.8,18668.2,-383.3,1704.5684,576.7863
"3368","Italy",2001,"VH",62831.2,28630,34637.5,20943.1,-436.3,1717.103,561.3828
"3369","Italy",2002,"VH",65735.2,29162.4,36520.5,21991.8,52.4,1710.9687,567.2784
"3370","Italy",2003,"VH",67008.2,30304.8,36653,21574.6,50.4,1722.5512,558.6203
"3371","Italy",2004,"VH",69774.6,30998.3,38648.7,22651.5,127.5,1731.7208,545.8832
"3372","Italy",2005,"VH",70740.7,31980.1,37971.2,21123.6,789.4,1730.8791,560.5178
"3373","Italy",2006,"VH",71431.4,33033.8,37324.1,19503,1073.5,1746.6599,547.5215
"3374","Italy",2007,"VH",76580.4,34667.2,40391,21538.1,1522.3,1781.7861,553.4178
"3375","Italy",2008,"VH",77629.6,35488,40686.4,20701.1,1455.2,1778.1147,548.1393
"3376","Italy",2009,"VH",76157.3,35149.5,40383,20082,624.8,1716.8072,511.4663
"3377","Italy",2010,"VH",77901.5,35392.4,41429.5,20194.3,1079.7,1696.7397,516.7442
"3378","Italy",2011,"VH",78909.8,35887.5,41761.3,19530.7,1261,1716.7741,507.1643
"3379","Italy",2012,"VH",76601.8,35382.5,39910.4,17367.3,1308.8,1691.9485,469.3966
"3380","Italy",2013,"VH",77531.4,35670.6,40669.7,18232.2,1191.1,1674.6885,465.8665
"3381","Italy",2014,"VH",78661.7,35882.3,41141.6,18677.8,1637.8,1676.9037,467.9234
"3382","Italy",2015,"VH",79629.2,37126.8,41224.7,18654.5,1277.7,1705.8959,444.6476
"3383","Italy",2016,"VH",82085,38206.4,43023.5,20351.9,855,1777.3865,423.633
"3384","Italy",2017,"VH",86112.8,39643.3,45352.9,22423,1116.7,1825.9137,428.7742
"3385","Luxembourg",1995,"VH",760.083,540.676,216.796,61.043,2.611,21.2333,0.7996
"3386","Luxembourg",1996,"VH",779.717,605.527,171.74,3.838,2.45,22.0683,0.6721
"3387","Luxembourg",1997,"VH",865.52,588.571,274.499,78.787,2.45,23.5241,0.7392
"3388","Luxembourg",1998,"VH",927.88,625.312,299.811,76.487,2.758,25.397,0.7054
"3389","Luxembourg",1999,"VH",967.182,671.152,292.688,46.406,3.343,27.027,0.7082
"3390","Luxembourg",2000,"VH",1141.736,755.949,381.912,37.189,3.875,29.3407,0.648
"3391","Luxembourg",2001,"VH",1247.857,854.898,391.517,18.342,1.442,31.7987,0.652
"3392","Luxembourg",2002,"VH",1324.924,906.743,415.917,25.729,2.264,33.0392,0.7136
"3393","Luxembourg",2003,"VH",1351.49,965.831,383.756,10.406,1.903,34.009,0.7249
"3394","Luxembourg",2004,"VH",1423.25,993.287,430.361,69.248,-0.398,34.377,0.6826
"3395","Luxembourg",2005,"VH",1513.316,1062.046,449.791,58.338,1.479,34.4402,0.6747
"3396","Luxembourg",2006,"VH",1555.214,1142,410.901,-13.396,2.313,35.6863,0.63
"3397","Luxembourg",2007,"VH",1616.516,1212.455,398.977,-13.799,5.084,38.2843,0.5979
"3398","Luxembourg",2008,"VH",1650.955,1333.866,313.649,-113.286,3.441,41.0827,0.5996
"3399","Luxembourg",2009,"VH",1509.2,1358.503,147.67,-319.93,3.026,39.8655,0.6104
"3400","Luxembourg",2010,"VH",1690.311,1363.064,324.956,-159.019,2.29,39.7225,0.5369
"3401","Luxembourg",2011,"VH",1714.33,1424.839,285.432,-198.602,4.058,39.7052,0.5783
"3402","Luxembourg",2012,"VH",1706.873,1438.816,265.957,-262.031,2.101,39.1716,0.5963
"3403","Luxembourg",2013,"VH",1780.739,1462.196,319.551,-184.649,-1.008,38.8685,0.5019
"3404","Luxembourg",2014,"VH",1968.134,1514.265,458.034,-67.058,-4.165,38.7824,0.5327
"3405","Luxembourg",2015,"VH",2101.551,1562.289,542.518,-61.597,-3.256,39.316,0.5432
"3406","Luxembourg",2016,"VH",2084.309,1611.31,482.655,-172.048,-9.656,40.2702,0.5883
"3407","Luxembourg",2017,"VH",2191.011,1740.67,468.057,-195.343,-17.716,41.0962,0.6041
"3408","Netherlands",1995,"VH",15679,10079,5607,2309,-7,532.629,76.424
"3409","Netherlands",1996,"VH",15650,10445,5386,1969,-181,539.673,78.517
"3410","Netherlands",1997,"VH",17294,10885,6704,3220,-295,547.069,77.975
"3411","Netherlands",1998,"VH",18911,11683,7616,4007,-388,554.632,75.21
"3412","Netherlands",1999,"VH",18935,12476,7127,3345,-668,575.687,81.165
"3413","Netherlands",2000,"VH",19903,13226,7290,3263,-613,585.527,78.204
"3414","Netherlands",2001,"VH",20835,13793,7727,3478,-685,596.523,73.454
"3415","Netherlands",2002,"VH",21135,14323,7574,3178,-762,591.148,68.363
"3416","Netherlands",2003,"VH",21621,14701,7771,3267,-851,588.766,65.417
"3417","Netherlands",2004,"VH",22771,14890,8705,4111,-824,594.322,65.562
"3418","Netherlands",2005,"VH",23863,14812,9886,5206,-835,582.054,67.351
"3419","Netherlands",2006,"VH",25312,14866,11208,6454,-762,574.796,75.969
"3420","Netherlands",2007,"VH",26658,15724,11884,7012,-950,587.746,75.4
"3421","Netherlands",2008,"VH",27265,16408,11777,6711,-920,595.082,66.794
"3422","Netherlands",2009,"VH",24862,16441,9394,4192,-973,580.552,61.639
"3423","Netherlands",2010,"VH",25695,16319,10392,4986,-1016,570.581,61.887
"3424","Netherlands",2011,"VH",25822,16846,9999,4380,-1023,575.935,67.182
"3425","Netherlands",2012,"VH",26378,16941,10455,4554,-1018,561.719,73.204
"3426","Netherlands",2013,"VH",27145,17068,10887,4831,-810,552.973,67.381
"3427","Netherlands",2014,"VH",28589,16895,12477,6313,-783,547.631,71.589
"3428","Netherlands",2015,"VH",30665,17190,14247,7869,-772,545.397,75.21
"3429","Netherlands",2016,"VH",30969,17801,14165,7546,-997,559.778,77.418
"3430","Netherlands",2017,"VH",31457,18265,14240,7333,-1048,569.484,77.546
"3431","New Zealand",2013,"VH",10348,5258,4611,2051,480,184.34,28.808
"3432","New Zealand",2014,"VH",11406,5638,5250,2646,517,173.16,26.572
"3433","New Zealand",2015,"VH",12303,5814,5934,3241,555,174.798,25.4124
"3434","Portugal",1995,"VH",3016.624,1883.828,1125.704,421.53,7.092,251.9279,13.9812
"3435","Portugal",1996,"VH",3235.471,2023.898,1185.029,430.659,26.544,249.3417,14.0184
"3436","Portugal",1997,"VH",3562.659,2220.401,1309.548,493.161,32.71,255.4775,14.7758
"3437","Portugal",1998,"VH",3908.273,2441.385,1428.065,547.217,38.823,263.1294,15.4696
"3438","Portugal",1999,"VH",4295.376,2652.07,1601.558,603.837,41.748,269.5148,16.304
"3439","Portugal",2000,"VH",4647.494,2907.215,1724.119,609.754,16.16,280.4243,14.7924
"3440","Portugal",2001,"VH",4882.485,3110.159,1757.01,482.721,15.316,290.2712,15.0061
"3441","Portugal",2002,"VH",5074.58,3235.8,1807.389,376.972,31.391,294.4482,13.2039
"3442","Portugal",2003,"VH",5248.018,3309.384,1929.05,368.712,9.584,300.6836,13.6253
"3443","Portugal",2004,"VH",5448.463,3429.178,1972.748,268.126,46.537,304.372,13.8459
"3444","Portugal",2005,"VH",5590.271,3551.786,1985.596,195.878,52.889,307.3531,13.8987
"3445","Portugal",2006,"VH",6041.869,3700.765,2308.913,393.617,32.191,309.9294,14.0497
"3446","Portugal",2007,"VH",6834.251,3880.359,2916.318,841.98,37.574,313.6321,14.5864
"3447","Portugal",2008,"VH",6828.035,4000.567,2742.902,443.167,84.566,316.4535,14.8724
"3448","Portugal",2009,"VH",7021.819,3961.354,2934.968,528.171,125.497,313.2423,14.0296
"3449","Portugal",2010,"VH",7436.803,4202.393,3149.716,623.134,84.694,328.0964,13.5079
"3450","Portugal",2011,"VH",7164.574,3966.161,3085.795,555.956,112.618,322.3153,13.5046
"3451","Portugal",2012,"VH",6945.312,3700.958,3162.693,596.731,81.661,305.9116,13.215
"3452","Portugal",2013,"VH",7221.345,3831.219,3271.997,786.905,118.129,301.6254,11.9808
"3453","Portugal",2014,"VH",7118.671,3906.914,3097.985,657.786,113.772,306.3211,12.4394
"3454","Portugal",2015,"VH",7655.778,4104.37,3452.739,992.121,98.669,314.5899,11.4516
"3455","Portugal",2016,"VH",7870.204,4249.898,3492.96,1057.761,127.346,321.0331,11.8008
"3456","Portugal",2017,"VH",8345.17,4553.396,3663.725,1123.446,128.049,336.775,12.4306
"3457","Slovakia",1995,"VH",1416.408,528.54,905.791,663.74,-17.923,226.709,22.646
"3458","Slovakia",1996,"VH",1777.896,613.862,1175.669,785.792,-11.635,228.393,22.925
"3459","Slovakia",1997,"VH",1710.222,709.828,1033.563,724.434,-33.169,219.524,24.379
"3460","Slovakia",1998,"VH",1944.654,789.81,1172.496,842.633,-17.652,223.706,25.745
"3461","Slovakia",1999,"VH",2283.321,833.015,1459.711,1082.18,-9.405,220.492,26.295
"3462","Slovakia",2000,"VH",2164.87,924.852,1277.968,828.709,-37.95,215.207,25.584
"3463","Slovakia",2001,"VH",2689.908,968.965,1761.42,1283.267,-40.477,207.704,25.741
"3464","Slovakia",2002,"VH",2603.464,1018.901,1542.726,1034.933,41.837,199.609,25.999
"3465","Slovakia",2003,"VH",2761.603,1127.605,1667.003,1088.101,-33.005,198.413,25.488
"3466","Slovakia",2004,"VH",2695.58,1197.999,1555.688,977.322,-58.107,188.572,29.592
"3467","Slovakia",2005,"VH",2839.438,1218.522,1729.683,904.657,-108.767,186.25,27.942
"3468","Slovakia",2006,"VH",2568.968,1307.71,1479.595,644.243,-218.337,191.771,25.923
"3469","Slovakia",2007,"VH",3142.25,1358.493,1990.61,1146.482,-206.853,191.87,27.207
"3470","Slovakia",2008,"VH",3329.402,1652.592,1989.802,923.524,-312.992,207.022,27.952
"3471","Slovakia",2009,"VH",3067.446,1609.11,1757.329,753.548,-298.993,201.071,30.944
"3472","Slovakia",2010,"VH",3218.086,1640.27,1916.867,870.696,-339.051,207.705,30.054
"3473","Slovakia",2011,"VH",3830.301,1676.683,2362.544,1243.418,-208.926,205.728,30.276
"3474","Slovakia",2012,"VH",3918.256,1665.458,2524.913,1370.438,-272.115,200.723,31.293
"3475","Slovakia",2013,"VH",4068.085,1722.219,2652.978,1467.726,-307.112,209.53,30.793
"3476","Slovakia",2014,"VH",5143.435,1772.132,3721.089,1764.185,-349.787,211.638,24.424
"3477","Slovakia",2015,"VH",5723.205,1912.155,4242.046,1950.14,-430.997,219.422,22.151
"3478","Slovakia",2016,"VH",5162.713,1968.2,3212.847,1617.401,-18.334,218.546,22.428
"3479","Sweden",1993,"VH",92514,51000,33772,12886,7742,401.86,33.12
"3480","Sweden",1994,"VH",93905,52699,34334,13566,6872,399.68,34.92
"3481","Sweden",1995,"VH",102401,52887,41335,19834,8179,395.86,34.74
"3482","Sweden",1996,"VH",103100,55481,38141,15054,9478,399.41,35.15
"3483","Sweden",1997,"VH",108879,58105,41507,17252,9267,391.77,35.03
"3484","Sweden",1998,"VH",114889,58179,43821,18084,12889,395.52,33.36
"3485","Sweden",1999,"VH",119409,61693,43201,14669,14515,411.87,32.39
"3486","Sweden",2000,"VH",126949,65837,47695,13193,13417,413.65,32.03
"3487","Sweden",2001,"VH",133687,67990,52086,16239,13611,406.27,28.33
"3488","Sweden",2002,"VH",137872,70312,53729,16384,13831,400.74,24.7
"3489","Sweden",2003,"VH",143849,72697,56987,18459,14165,392.79,25.96
"3490","Sweden",2004,"VH",148849,75150,59456,19249,14243,390.1,24.82
"3491","Sweden",2005,"VH",155328,74507,66856,24436,13965,384.57,24.95
"3492","Sweden",2006,"VH",162877,76840,72306,26723,13731,389.45,24.82
"3493","Sweden",2007,"VH",173608,82911,75460,27036,15237,398.16,26.7
"3494","Sweden",2008,"VH",181637,86793,78847,26159,15997,408.64,23.01
"3495","Sweden",2009,"VH",168376,85905,67610,12707,14861,386.69,19.49
"3496","Sweden",2010,"VH",173544,89004,69321,13498,15219,403.63,22.52
"3497","Sweden",2011,"VH",179695,94185,69867,13019,15643,412.34,18.28
"3498","Sweden",2012,"VH",189389,95851,77525,19561,16013,400.5,17.24
"3499","Sweden",2013,"VH",186247,96427,73624,15334,16196,395.29,16.68
"3500","Sweden",2014,"VH",189760,97941,76210,15851,15609,390.1,16.59
"3501","Sweden",2015,"VH",202429,100469,85200,23112,16760,393.12,14.04
"3502","Sweden",2016,"VH",205624,103836,83292,19064,18496,396.9,13.6
"3503","Estonia",1995,"VH",206.19,157,49.42,28.93,-0.22,112.292,5.3474
"3504","Estonia",1996,"VH",270,192.94,77.09,53.47,-0.03,111.0272,5.281
"3505","Estonia",1997,"VH",373.48,224.59,149.17,120.42,-0.28,106.5334,5.4603
"3506","Estonia",1998,"VH",428.06,249.89,178.14,141.36,0.04,103.6751,7.0753
"3507","Estonia",1999,"VH",477.33,246.68,230.9,186.22,-0.24,101.8515,8.7277
"3508","Estonia",2000,"VH",579.63,258.91,320.22,267.18,0.51,99.2298,8.916
"3509","Estonia",2001,"VH",624.07,276.19,346.78,287.95,1.1,100.3661,8.1278
"3510","Estonia",2002,"VH",639.45,295.54,342.78,266.95,1.12,102.2008,8.6427
"3511","Estonia",2003,"VH",733.81,333.48,398.78,298.27,1.55,98.4192,9.0533
"3512","Estonia",2004,"VH",813.28,355.74,453.07,323.06,4.47,96.7191,8.2527
"3513","Estonia",2005,"VH",843.72,398.7,440.71,286.52,4.3,98.8134,7.4539
"3514","Estonia",2006,"VH",993.86,474.79,514.56,326.89,4.51,103.1376,8.2039
"3515","Estonia",2007,"VH",1116.96,557.44,554.71,323.8,4.81,99.031,9.6641
"3516","Estonia",2008,"VH",1128.16,585.22,538.82,278.13,4.12,88.7235,10.1607
"3517","Estonia",2009,"VH",978.73,497.77,476.73,204.19,4.23,78.7601,9.8236
"3518","Estonia",2010,"VH",1153.31,505.04,646.33,380.14,1.94,77.3189,9.9844
"3519","Estonia",2011,"VH",1292.06,543.61,749.79,477.29,-1.33,79.1218,10.317
"3520","Estonia",2012,"VH",1388.59,611.91,779.03,483.53,-2.34,81.7373,9.6248
"3521","Estonia",2013,"VH",1480.49,645,835.54,508.29,-0.05,82.1875,8.8824
"3522","Estonia",2014,"VH",1565.59,691.15,872.39,513.74,2.05,78.8828,7.9
"3523","Estonia",2015,"VH",1498.67,709.93,784.96,411.31,3.77,80.4659,8.7081
"3524","Estonia",2016,"VH",1436.52,724.89,711.51,338.33,0.13,80.7659,9.5069
"3525","Estonia",2017,"VH",1555.46,759.19,797.67,413.07,-1.4,81.2771,10.9944
"3526","Slovenia",1995,"VH",444.2061,313.7168,187.6926,80.3642,-57.2033,60.9191,16.8253
"3527","Slovenia",1996,"VH",521.904,348.7351,228.5897,95.2419,-55.4207,59.84,16.0832
"3528","Slovenia",1997,"VH",625.7419,375.0009,303.758,140.0139,-53.017,57.411,17.0688
"3529","Slovenia",1998,"VH",685.1811,410.1463,340.9796,155.4338,-65.9449,58.5556,16.9903
"3530","Slovenia",1999,"VH",762.1437,439.8742,384.48,173.4909,-62.2105,58.598,15.9831
"3531","Slovenia",2000,"VH",861.0143,485.3799,420.8963,151.6636,-45.2619,63.1001,16.1881
"3532","Slovenia",2001,"VH",955.6785,544.3805,461.4936,162.8694,-50.1957,62.3759,16.1475
"3533","Slovenia",2002,"VH",1044.5913,610.3283,484.757,157.9711,-50.494,63.3408,15.2473
"3534","Slovenia",2003,"VH",1137.8328,636.4662,565.4355,209.0256,-64.0689,62.5555,14.4414
"3535","Slovenia",2004,"VH",1270.5389,704.4655,617.251,227.7843,-51.1776,65.2718,14.2802
"3536","Slovenia",2005,"VH",1350.2205,761.1846,645.8216,235.0006,-56.7858,65.8406,13.1928
"3537","Slovenia",2006,"VH",1512.0374,837.4929,731.3235,289.866,-56.7791,67.0452,12.9084
"3538","Slovenia",2007,"VH",1737.951,934.8405,869.9183,375.3619,-66.8078,70.9829,13.0294
"3539","Slovenia",2008,"VH",1876.9674,1063.2271,928.2795,381.2316,-114.5392,77.6442,13.6446
"3540","Slovenia",2009,"VH",1703.4875,1047.76,790.8785,218.3301,-135.151,76.5176,13.0954
"3541","Slovenia",2010,"VH",1747.0578,1052.9877,817.6428,225.5411,-123.5727,75.8753,12.6998
"3542","Slovenia",2011,"VH",1829.3379,1005.3123,828.0907,247.845,-4.0652,70.7057,11.7553
"3543","Slovenia",2012,"VH",1827.6365,995.5288,829.0519,241.8708,3.0558,68.7811,10.888
"3544","Slovenia",2013,"VH",1823.7366,988.4739,851.9158,267.6471,-16.6531,69.229,10.8453
"3545","Slovenia",2014,"VH",1949.0732,1024.0776,936.368,350.3343,-11.3724,70.2213,10.6955
"3546","Slovenia",2015,"VH",2065.2765,1072.6788,1016.2702,408.509,-23.6725,71.9024,10.36
"3547","Slovenia",2016,"VH",2190.6524,1140.9656,1073.1672,438.4031,-23.4805,71.9017,9.7675
"3548","Slovenia",2017,"VH",2377.0452,1229.3975,1175.5865,446.0595,-27.9388,75.2689,9.3832
"3549","Australia",1990,"VI",8876,6286,2329,1215,261,595.7201,172.4505
"3550","Australia",1991,"VI",9287,6898,2086,937,303,613.1843,183.4462
"3551","Australia",1992,"VI",9847,7334,2215,992,299,616.5973,169.2345
"3552","Australia",1993,"VI",11284,7756,3142,1861,386,639.9646,172.5438
"3553","Australia",1994,"VI",12138,8757,2911,1591,470,702.896,217.804
"3554","Australia",1995,"VI",12881,9261,3113,1741,507,668.9261,222.7803
"3555","Australia",1996,"VI",13302,10100,2653,1258,549,699.4269,216.7214
"3556","Australia",1997,"VI",14527,10916,3013,1520,598,743.105,188.7718
"3557","Australia",1998,"VI",15943,11333,3983,2329,627,733.397,189.4354
"3558","Australia",1999,"VI",17165,12143,4340,2507,682,804.9231,184.1104
"3559","Australia",2000,"VI",18136,12988,4433,2468,715,816.1694,174.5107
"3560","Australia",2001,"VI",18381,13400,4254,2178,727,834.7743,191.3962
"3561","Australia",2002,"VI",18782,13600,4425,2241,757,825.5007,160.3661
"3562","Australia",2003,"VI",20672,14390,5463,3165,819,812.2594,176.0708
"3563","Australia",2004,"VI",22042,15605,5527,3026,910,917.2068,161.0544
"3564","Australia",2005,"VI",23342,15436,6969,4260,937,868.9064,129.567
"3565","Australia",2006,"VI",24915,16965,6911,3956,1039,881.1132,152.5732
"3566","Australia",2007,"VI",26877,18360,7373,4248,1144,916.3333,122.1086
"3567","Australia",2008,"VI",28699,19134,8375,4955,1190,922.689,116.1347
"3568","Australia",2009,"VI",30549,19750,9513,6051,1286,962.102,128.3686
"3569","Australia",2010,"VI",32743,21398,9962,6458,1383,971.6356,139.1835
"3570","Australia",2011,"VI",34889,22302,11140,7574,1447,997.3409,124.8033
"3571","Australia",2012,"VI",36059,23259,11287,7620,1513,1005.5322,121.4504
"3572","Australia",2013,"VI",36719,25042,10045,6221,1632,980.4577,116.9172
"3573","Australia",2014,"VI",38543,26589,10199,6237,1755,1057.2565,117.217
"3574","Australia",2015,"VI",40154,27860,10413,6296,1881,1061.0107,92.9774
"3575","Australia",2016,"VI",41102,28878,10240,6086,1984,1142.0395,116.1387
"3576","Australia",2017,"VI",42243,30241,10024,5744,1978,1138.3866,102.5696
"3577","Austria",1995,"VI",6253.23,3168.27,3069.21,2471.76,15.77,302.204,107.913
"3578","Austria",1996,"VI",6346.92,3191.36,3136.57,2521.76,18.99,297.409,123.255
"3579","Austria",1997,"VI",6529.01,3245.28,3251.91,2619.49,31.83,305.803,129.388
"3580","Austria",1998,"VI",6930.27,3376.72,3567.31,2917.42,-13.76,314.454,130.457
"3581","Austria",1999,"VI",7273.92,3526.01,3728.1,3062.36,19.81,325.738,135.208
"3582","Austria",2000,"VI",7734.97,3643.83,4131.03,3429.14,-39.89,328.859,132.066
"3583","Austria",2001,"VI",8281.35,3736.34,4528.7,3790.2,16.31,317.532,135.337
"3584","Austria",2002,"VI",8757.47,3912.92,4787.36,4035.24,57.19,321.437,136.571
"3585","Austria",2003,"VI",9210.65,4070.22,5074.63,4308.79,65.81,320.877,135.573
"3586","Austria",2004,"VI",9587.93,4245.47,5279.66,4501.83,62.81,321.494,139.83
"3587","Austria",2005,"VI",10149.71,4506.49,5576.42,4772.2,66.79,331.928,141.246
"3588","Austria",2006,"VI",10924.42,4723.36,6138.9,5324.52,62.16,340.115,145.141
"3589","Austria",2007,"VI",11413.73,4979.42,6352.45,5522.41,81.86,347.774,137.042
"3590","Austria",2008,"VI",12232.36,5331.15,6816.24,5958.53,84.97,359.156,135.213
"3591","Austria",2009,"VI",12496.31,5461.13,6930.85,6056.76,104.34,351.751,132.531
"3592","Austria",2010,"VI",12782.16,5624.19,7048.43,6148.59,109.55,354.61,133.626
"3593","Austria",2011,"VI",13364.76,5907.12,7333.27,6400.56,124.37,355.257,130.658
"3594","Austria",2012,"VI",14041.39,6167.23,7739.08,6762.74,135.08,370.526,122.477
"3595","Austria",2013,"VI",14483.91,6564.58,7758.05,6752.95,161.28,362.793,124.601
"3596","Austria",2014,"VI",15117.06,6830.81,8096.14,7067.33,190.12,371.937,120.019
"3597","Austria",2015,"VI",15672.1,7163.53,8293.81,7239.37,214.76,367.268,124.157
"3598","Austria",2016,"VI",16678.45,7574.29,8875.22,7787.12,228.95,383.375,131.645
"3599","Austria",2017,"VI",17339.76,7919.56,9201.97,8072.9,218.23,392.056,124.814
"3600","Belgium",1999,"VI",3425.2,1863.4,1484.5,882.1,77.3,108.6804,118.6048
"3601","Belgium",2000,"VI",3748.9,1928.1,1749.5,1109.3,71.3,111.1487,115.6216
"3602","Belgium",2001,"VI",3825.1,2017.9,1731.2,1068.5,76,112.6856,106.9266
